Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Alabama,06-25-2020,33206,896,18866.0,13444.0,677.2332677637087,369458.0,2612.0,2.6983075347828707,7535.061393767521,7.866048304523279,999837,30,227,2309,545,300,81,25,9444,14723,24,55,1453,1382,154,254,2541,6428,20,244,139,484,81,10627,1527,22,105,106,21,124,108,362,1631,36,1114,856,53,393,14,1256,35,10567,5052,71,1,642,133,142,247,22
Alabama,06-26-2020,34183,907,18866.0,14410.0,697.1590914884916,378323.0,2653.0,2.6533657081005178,7715.862240564042,7.761167831963258,1043678,10,190,2725,464,261,74,14,10886,17937,24,40,1689,1838,189,216,3096,7494,9,245,116,598,119,13067,1585,25,103,85,41,144,70,349,1741,40,1463,895,42,310,15,1329,31,12533,5273,60,6,751,113,200,247,24
Alabama,06-27-2020,35083,919,18866.0,15298.0,715.5145074069203,384026.0,2697.0,2.619502323062452,7832.17439276715,7.687483966593508,947034,14,171,3777,486,264,82,24,12263,23435,27,32,2398,3006,199,278,5180,8289,31,248,123,591,148,15700,2200,27,107,135,50,142,72,357,1944,29,2285,1050,34,352,19,1418,31,16900,6189,70,9,845,100,235,274,29
Alabama,06-28-2020,35441,919,18866.0,15656.0,722.8158839611395,386280.0,2703.0,2.593041957055388,7878.144512189528,7.626759967269548,863607,26,211,2576,471,329,75,24,10038,18717,29,44,1611,1767,213,314,2779,7162,23,275,121,511,92,13537,1676,26,118,85,32,161,81,352,1717,34,1246,1001,38,362,11,1249,35,11661,5269,63,6,728,112,162,222,36
Alabama,06-29-2020,37175,929,18866.0,17380.0,758.1806519639786,393293.0,2725.0,2.498991257565568,8021.173992007236,7.330195023537325,946644,29,241,2021,523,307,67,24,8557,13698,28,41,1358,1517,218,249,2267,5320,24,241,95,515,104,10876,1587,16,104,93,18,136,109,364,1609,45,1037,972,45,335,23,1198,26,9849,4888,75,8,714,122,130,204,30
Alabama,06-30-2020,38045,950,18866.0,18229.0,775.9242206851262,406652.0,2769.0,2.4970429754238403,8293.629548956444,7.278223156788014,970481,24,223,2033,505,304,75,30,9093,13645,34,45,1374,1444,167,217,1988,4601,24,199,115,507,105,10267,1624,28,88,77,29,134,97,380,1390,59,1070,961,42,359,12,1112,30,9551,4893,70,9,627,145,112,191,42
Alabama,07-01-2020,38962,972,18866.0,19124.0,794.6263500153473,413953.0,2803.0,2.4947384631179097,8442.532761868051,7.194189209999488,961679,30,216,2342,448,221,55,41,9088,14328,27,37,1459,1433,164,173,1817,5329,39,212,108,507,99,10903,1595,22,84,52,36,143,98,337,1488,41,1079,979,27,326,23,1218,29,10165,5142,80,11,611,121,117,209,32
Alabama,07-02-2020,40111,985,22082.0,17044.0,818.0600976712076,419728.0,2835.0,2.455685472812944,8560.313347344634,7.067886614644362,991028,32,241,2523,463,287,59,40,10256,17883,31,36,1730,1606,163,212,2141,6695,43,262,82,465,102,12746,1690,31,89,62,32,129,130,349,1698,60,1130,975,36,340,21,1365,30,11360,5723,71,10,730,157,144,251,38
Alabama,07-03-2020,41865,1006,22082.0,18777.0,853.8327638055673,430631.0,2883.0,2.402961901349576,8782.679013743107,6.8864206377642425,990037,36,215,3193,482,298,71,26,12787,24845,34,42,2090,2001,248,260,2945,7784,50,299,111,589,149,15124,1996,47,96,88,29,196,115,399,1956,66,1691,1163,43,410,23,1516,35,13697,6628,78,6,1085,159,186,271,31
Alabama,07-04-2020,42862,1007,22082.0,19773.0,874.1664856618708,442088.0,2906.0,2.349400401287854,9016.343458384705,6.779898278195138,848984,26,216,3350,507,307,58,26,11239,25305,29,38,2091,2330,248,284,3611,7528,39,280,104,597,152,13537,2225,38,114,75,21,155,106,366,1878,64,1933,1249,50,364,20,1486,32,12867,6719,62,7,985,134,202,321,18
Alabama,07-05-2020,43953,1007,22082.0,20864.0,896.4173287363212,449886.0,2909.0,2.2910836575432847,9175.382939864598,6.61843332650786,822096,23,259,2761,511,290,51,20,9904,21605,31,50,1888,1944,240,239,2715,7783,40,282,104,534,162,13362,1961,79,121,75,27,138,111,402,1877,50,1596,1194,47,405,22,1532,32,12240,6546,48,10,835,143,164,263,26
Alabama,07-06-2020,44878,1007,22082.0,21789.0,915.2826173191507,455095.0,2914.0,2.243861134631668,9281.620008219148,6.4931592316948175,940300,24,246,2253,533,300,54,13,9231,14476,26,44,1567,1453,225,229,2120,5874,34,307,85,458,152,10353,1894,28,111,88,17,133,119,364,1627,28,1029,1075,24,323,22,1234,21,8988,6053,82,13,671,162,154,228,29
Alabama,07-07-2020,45785,1033,22082.0,22670.0,933.7807975836116,461364.0,2961.0,2.2561974445779187,9409.475677544291,6.467183575406794,955879,26,275,2042,507,276,57,18,8857,12882,21,40,1438,1236,187,223,1713,4934,30,239,98,418,147,9332,1754,40,120,85,17,148,100,289,1405,31,985,1049,40,350,24,1041,27,8311,5450,46,12,671,149,121,256,27
Alabama,07-08-2020,46962,1058,22082.0,23822.0,957.7856026236008,468292.0,3006.0,2.2528853115284697,9550.771590303038,6.4009198926791875,966826,32,226,1885,537,296,61,18,9065,13214,23,56,1362,1326,193,249,1780,5277,35,256,82,405,161,9835,1741,30,108,93,21,122,130,283,1305,34,1012,1094,48,344,26,962,44,8483,5730,51,15,633,124,152,222,36
Alabama,07-09-2020,49174,1068,25783.0,22323.0,1002.8991359697833,470504.0,3039.0,2.171879448489039,9595.88512364922,6.180095172245497,992762,35,250,2133,520,308,59,24,9469,14101,32,62,1373,1550,208,270,1971,6103,45,258,98,420,161,10437,1855,29,113,111,22,131,119,297,1357,50,1079,1156,51,379,19,1090,40,9478,5834,35,12,716,183,134,228,34
Alabama,07-10-2020,50508,1104,25783.0,23621.0,1030.1059413422092,492216.0,3089.0,2.185792349726776,10038.69933522802,6.115862833610518,1040567,36,228,2365,509,292,64,23,10971,17433,29,68,1728,2032,202,292,2614,7330,48,282,104,529,139,12770,2059,42,99,108,31,147,120,294,1618,45,1738,1286,64,436,23,1307,37,11699,6359,39,19,792,218,180,241,28
Alabama,07-11-2020,51947,1114,25783.0,25050.0,1059.4542119051187,502020.0,6745.0,2.144493425991876,10238.650999299434,12.98438793385566,953048,28,212,3446,471,272,71,20,11741,22764,28,52,2661,3366,219,418,4475,8526,26,293,82,473,159,14806,2960,43,149,116,33,132,98,295,1755,41,2672,1759,59,422,10,1353,39,15266,7228,56,20,963,216,287,283,17
Alabama,07-12-2020,53587,1121,25783.0,26683.0,1092.9018586898108,511506.0,6745.0,2.0919252803851682,10432.117083079671,12.587008042995505,817983,24,206,2221,420,269,61,12,9375,15935,26,49,1753,2150,226,364,2198,7105,23,240,91,428,107,12089,1944,38,119,106,19,110,94,231,1298,51,1198,1476,61,361,11,1108,33,10106,5545,58,11,670,168,141,194,17
Alabama,07-13-2020,55545,1124,25783.0,28638.0,1132.8350857656808,519604.0,6745.0,2.0235844810514,10597.275036532375,12.143307228373391,962300,21,231,1951,522,251,68,33,9206,13613,16,67,1728,1895,212,279,1834,5347,38,258,86,476,119,9589,1739,32,124,110,29,150,109,265,1393,56,1013,1499,58,368,13,1030,34,8810,5022,102,11,669,194,142,201,28
Alabama,07-14-2020,57255,1164,25783.0,30308.0,1167.7103760106952,529089.0,7123.0,2.0330102174482576,10790.720725406038,12.440834861584143,975632,21,252,1846,541,227,69,14,9465,12865,20,64,1553,1763,212,281,1660,4783,31,224,85,474,126,9467,1782,37,123,111,42,153,103,256,1375,50,1043,1495,48,303,13,928,25,8254,5091,75,11,577,138,171,196,29
Alabama,07-15-2020,59067,1211,29736.0,28120.0,1204.6659467264644,541049.0,7291.0,2.050214163576955,11034.643808055376,12.343609799041767,971658,15,257,1991,613,249,81,10,9071,13527,27,57,1753,1868,229,284,1735,5419,34,251,75,454,116,10020,1759,34,111,124,39,143,118,274,1384,41,1117,1596,41,298,10,972,25,8889,5476,84,13,639,124,134,180,34
Alabama,07-16-2020,61088,1230,29736.0,30122.0,1245.8840529166243,551109.0,7584.0,2.0134887375589314,11239.816568210257,12.414876898899946,992963,19,235,2142,610,299,80,18,9572,13899,27,52,1735,1876,211,342,1839,5687,24,272,60,441,136,10280,1663,27,127,119,22,156,106,279,1307,72,1094,1636,52,272,6,993,38,8707,5540,98,10,636,140,170,186,21
Alabama,07-17-2020,63091,1265,29736.0,32090.0,1286.7350507884164,563115.0,7584.0,2.0050403385585898,11484.677816562093,12.020731958599484,1028924,21,249,2257,615,283,67,32,10611,16936,39,65,1918,2018,226,299,2374,6362,30,295,80,496,147,13212,1870,31,134,113,18,141,150,302,1464,38,1730,1712,56,293,7,1119,31,10645,5571,89,14,668,123,242,209,15
Alabama,07-18-2020,65234,1286,29736.0,34212.0,1330.441335580852,574495.0,7782.0,1.971364625808628,11716.771853397331,11.929361989146766,938957,24,232,3594,599,382,61,31,11141,22531,31,65,3058,3302,304,351,3991,7903,31,252,92,504,110,15418,2860,43,119,116,25,151,139,280,1556,23,3043,1677,45,358,10,1400,31,14601,6959,80,18,894,123,236,295,25
Alabama,07-19-2020,67011,1287,29736.0,35988.0,1366.6830845664606,585533.0,7782.0,1.9205802032502128,11941.89083218357,11.61301875811434,840512,24,216,2707,636,291,56,32,9022,16367,43,67,2377,1752,230,229,2171,6915,32,200,105,406,132,12462,1834,50,124,98,21,124,131,242,1140,27,1544,1052,45,327,7,969,29,9762,5536,74,16,674,141,142,212,30
Alabama,07-20-2020,68891,1291,29736.0,37864.0,1405.0255089294,593788.0,8368.0,1.8739748298036027,12110.250785968708,12.146724535860994,931929,18,216,2192,645,312,61,21,8530,11943,44,67,2066,1432,220,270,1601,5117,31,215,117,402,145,9584,1817,55,107,93,8,104,117,226,1226,16,1390,954,58,302,10,842,32,8051,5164,68,13,604,151,143,183,15
Alabama,07-21-2020,70358,1303,29736.0,39319.0,1434.9448368764386,600381.0,8538.0,1.8519571335171552,12244.71440502449,12.135080587850707,951807,17,178,2330,565,310,73,28,8905,12258,27,50,2204,1441,206,291,1668,4817,29,216,109,474,137,9123,1913,54,112,91,19,89,142,263,1192,33,1377,1005,56,363,9,838,40,7819,5029,75,13,542,138,129,206,17
Alabama,07-22-2020,71813,1364,29736.0,40713.0,1464.6194259445651,609488.0,8538.0,1.8993775500257613,12430.45081921241,11.889212259618732,988723,30,188,2514,577,309,60,30,9555,13377,42,45,2351,1590,243,244,1639,5597,37,193,148,513,160,9677,2028,58,75,105,29,122,119,278,1410,29,1549,1077,54,328,6,936,43,8399,5387,53,14,597,141,135,196,14
Alabama,07-23-2020,74212,1397,32510.0,40305.0,1513.5468068204646,619527.0,8995.0,1.882444887619253,12635.195286329192,12.120681291435346,998595,33,202,2853,630,312,63,40,10153,14405,39,45,2461,1645,228,283,1885,6727,30,210,115,471,171,11012,2129,43,91,113,32,128,129,313,1453,33,1673,1106,57,334,5,1051,43,10265,5749,63,17,641,149,168,235,11
Alabama,07-24-2020,76005,1438,32510.0,42057.0,1550.1148743112894,628984.0,9157.0,1.8919807907374515,12828.069917818722,12.047891586079864,1044361,24,193,3185,617,300,91,48,11320,17748,34,59,2703,2100,279,301,2183,7886,42,206,135,521,177,13985,2412,47,123,119,21,147,132,287,1674,45,2068,1190,55,438,8,1359,36,12638,6371,66,26,778,180,191,242,19
Alabama,07-25-2020,78130,1456,32510.0,44164.0,1593.4540507853574,641611.0,9157.0,1.8635607321131449,13085.596403154275,11.72020990656598,957974,28,205,4089,649,291,67,28,12325,22349,36,41,3114,2691,325,342,3376,9109,38,208,103,539,166,15810,3291,43,137,141,22,127,105,309,1902,65,2788,1378,47,466,3,1646,33,15957,7171,81,22,946,187,278,262,32
Alabama,07-26-2020,79294,1473,32510.0,45311.0,1617.1937220398574,649686.0,9157.0,1.857643705702828,13250.285273755733,11.548162534365778,868476,28,200,2572,533,214,67,39,10150,17005,38,42,1729,1223,211,271,1907,7790,26,162,121,407,119,13011,2006,35,109,95,20,129,99,295,1419,31,1141,985,38,272,20,1137,25,10476,5765,70,16,713,160,135,226,25
Alabama,07-27-2020,81115,1491,32510.0,47114.0,1654.3328469148114,657959.0,9694.0,1.8381310485113729,13419.012335859243,11.95093385933551,958775,32,177,2314,632,223,45,35,9161,11952,36,45,1568,1092,269,290,1408,5686,24,147,111,429,141,9231,1886,58,97,111,17,138,106,276,1246,48,874,890,32,298,6,901,25,7653,4881,61,16,673,184,135,211,15
Alabama,07-28-2020,82366,1491,32510.0,48365.0,1679.8468750414272,665399.0,9893.0,1.810212951946192,13570.75044078492,12.011023966199643,991009,45,203,2018,581,252,49,59,8760,11865,39,47,1483,1239,252,294,1342,4679,35,151,110,395,150,8485,1752,42,115,90,22,147,94,294,1200,39,804,911,42,355,13,836,32,7689,4690,74,16,668,170,150,213,25
Alabama,07-29-2020,83782,1538,32510.0,49734.0,1708.7260627530884,668275.0,9893.0,1.8357165023513404,13629.406192097586,11.808025590222245,1018993,49,216,2314,613,309,72,49,9757,12384,23,62,1593,1336,312,282,1518,5257,35,184,98,469,136,9369,2010,32,140,115,19,163,90,300,1168,38,879,1002,46,329,16,874,38,8189,5001,63,22,692,163,134,220,30
Alabama,07-30-2020,85762,1565,35401.0,48796.0,1749.1079777736304,680108.0,10070.0,1.8248175182481752,13870.739121611767,11.74179706629976,1039742,48,225,2365,687,363,52,27,10274,13604,29,63,1662,1328,269,285,1618,5989,33,251,125,489,146,10226,1983,43,131,132,23,188,93,294,1342,38,963,955,41,376,24,962,41,8711,5241,79,23,673,191,150,223,22
Alabama,07-31-2020,87723,1580,35401.0,50742.0,1789.1023895692292,689467.0,10521.0,1.8011239925675135,14061.615052256853,11.993433877090387,1072121,60,252,2759,763,405,84,28,12050,17155,32,72,2375,1546,281,359,1951,7022,32,245,151,575,154,12303,2428,34,100,120,25,279,107,329,1616,49,1261,1038,65,390,21,1252,37,11052,5853,72,40,821,159,209,262,28
Alabama,08-01-2020,89349,1603,35401.0,52345.0,1822.2645076618564,697371.0,10521.0,1.7940883501773943,14222.816393833804,11.775173756841149,1012733,54,215,3904,704,453,84,29,12797,21524,22,63,3214,2055,335,393,2700,8034,26,270,153,634,139,14106,4404,24,119,79,20,275,117,318,1959,57,2092,1358,58,381,22,1608,39,13276,6932,70,31,900,155,296,299,16
Alabama,08-02-2020,91444,1627,35401.0,54416.0,1864.9918369386428,706070.0,10521.0,1.7792310047679454,14400.231686138704,11.505402213376492,928111,51,193,2861,645,391,73,19,10491,17102,31,60,2073,1436,312,308,1451,7023,33,210,124,577,140,11417,3078,40,92,75,39,230,121,312,1517,39,1105,879,60,349,11,1220,33,9444,5582,74,30,808,142,184,279,29
Alabama,08-03-2020,92661,1633,35401.0,55627.0,1889.8124382416736,714051.0,10865.0,1.7623379846969058,14563.003435522012,11.72553717313649,1025015,65,218,2544,740,357,84,14,9272,12014,30,64,1989,1058,307,324,1134,4584,34,175,143,487,122,7940,2961,27,100,65,34,298,122,266,1437,42,981,760,45,357,14,1066,22,7104,5076,69,40,729,151,133,284,33
Alabama,08-04-2020,93702,1666,35401.0,56635.0,1911.0435359873225,722301.0,11100.0,1.7779769908860004,14731.261414774275,11.846065185374913,1040122,68,237,2418,761,400,105,52,9576,11884,26,69,1988,936,313,306,1169,4027,42,207,163,515,140,7610,3038,22,69,77,33,288,98,282,1336,40,893,795,55,346,28,1048,23,6831,4844,64,35,632,190,137,282,41
Alabama,08-05-2020,94654,1695,37923.0,55036.0,1930.4594870477047,727460.0,11100.0,1.7907325628076995,14836.478737800022,11.726921207767234,1047277,70,253,2700,872,328,129,43,10063,12242,29,52,2181,855,324,286,1143,4041,50,245,175,529,152,7343,3178,33,90,71,33,336,116,387,1384,50,913,859,53,401,42,1000,19,6909,5431,72,33,717,168,120,274,53
Alabama,08-06-2020,96592,1714,37923.0,56955.0,1969.984815992054,739784.0,11313.0,1.7744740765280769,15087.825566443036,11.712150074540336,1057097,78,260,2937,894,387,132,50,10108,13335,31,47,2278,877,290,345,1230,4458,41,277,138,594,151,7800,3106,37,73,85,48,443,115,475,1409,49,1000,821,103,459,59,1056,37,7438,5879,94,23,738,151,137,313,45
Alabama,08-07-2020,98301,1735,37923.0,58643.0,2004.8397113304925,749416.0,11537.0,1.7649871313618375,15284.269306583374,11.736401460819321,1106791,86,247,3054,985,461,127,40,12051,16586,31,33,2400,1076,336,264,1383,5314,38,354,174,685,154,9698,3328,35,91,103,52,451,101,549,1727,31,1325,798,76,566,68,1242,31,8945,6498,85,21,820,173,171,408,49
Alabama,08-08-2020,100173,1755,37923.0,60495.0,2043.018976440824,749502.0,11537.0,1.7519690934683,15286.023268548912,11.517075459455144,999707,63,209,3212,857,371,90,35,12077,20123,34,38,2766,1194,344,313,2034,5596,38,335,178,749,168,11373,4062,36,70,119,71,393,84,488,1939,38,2036,909,84,579,42,1428,28,10705,6873,75,15,834,176,216,415,48
Alabama,08-09-2020,101334,1768,37923.0,61643.0,2066.6974629755964,762451.0,11537.0,1.7447253636489233,15550.116913801949,11.385122466299565,884354,81,167,2388,729,324,78,35,9827,15068,24,46,1745,702,244,204,1161,4862,40,304,147,518,136,8582,2190,44,65,113,47,342,89,409,1337,22,1063,638,55,419,24,977,31,7606,5337,71,15,707,170,133,309,39
Alabama,08-10-2020,103020,1797,37923.0,63300.0,2101.083275462786,780567.0,12070.0,1.7443214909726266,15919.591041333335,11.716171617161715,1022000,64,178,1708,805,359,88,46,9473,11729,21,53,1654,657,235,276,1079,3135,47,278,153,587,142,6635,2064,38,90,86,58,256,78,427,1316,47,856,566,57,463,28,896,42,6349,4792,74,21,742,215,144,307,41
Alabama,08-11-2020,103851,1847,37923.0,64081.0,2118.0314428274687,783689.0,12070.0,1.778509595478137,15983.263939663708,11.62242058333574,1027038,63,167,1661,808,342,96,36,9395,11804,26,41,1448,571,242,239,1048,2691,31,303,140,546,148,6423,2019,52,73,97,58,287,72,448,1362,64,845,499,46,457,32,851,34,6467,4518,80,17,800,166,133,318,43
Alabama,08-12-2020,104786,1882,41523.0,61381.0,2137.1006804760573,795771.0,12292.0,1.7960414559196842,16229.675200915324,11.730574695092855,1016262,61,235,1564,782,334,96,43,9803,12505,32,60,1535,695,218,279,1070,2808,35,300,172,508,161,6811,2051,43,73,86,51,350,65,439,1419,50,881,499,55,481,38,865,42,6756,4669,56,15,829,163,166,355,26
Alabama,08-13-2020,105557,1890,41523.0,62144.0,2152.825153446179,802562.0,12456.0,1.7905018141857003,16368.177011473157,11.800259575395286,1056928,58,231,1667,859,384,101,51,10354,13921,38,84,1849,759,206,246,1303,3049,51,392,192,569,182,7281,2140,37,65,104,46,486,76,492,1596,49,983,538,56,545,70,943,43,7338,4965,57,22,958,174,175,350,29
Alabama,08-14-2020,106309,1893,41523.0,62893.0,2168.162123191354,824984.0,12456.0,1.7806582697607916,16825.471606720934,11.716787854273862,1096986,72,304,1858,959,411,131,38,12318,17036,36,89,2022,879,192,248,1543,3892,40,467,182,647,183,9169,2240,62,68,111,59,554,92,503,1808,40,1240,618,66,607,64,1166,38,9671,5364,71,22,1003,193,173,432,40
Alabama,08-15-2020,107580,1896,41523.0,64161.0,2194.0840494494905,837017.0,12607.0,1.762409369771333,17070.883517550326,11.718720951849784,1008499,56,307,2109,954,363,134,44,13762,21495,44,72,2247,1042,168,248,1794,4644,41,475,223,821,185,11440,2622,47,58,121,49,488,100,567,2052,29,1786,588,56,605,42,1318,40,12232,5691,71,26,1127,179,219,463,43
Alabama,08-16-2020,108433,1898,41523.0,65012.0,2211.4809047588456,846424.0,12607.0,1.7503896415297926,17262.738403711057,11.626534357621756,932255,61,217,1609,925,345,124,42,11084,17307,26,61,1584,894,154,231,1417,4186,42,424,203,679,156,8948,1675,34,55,104,55,500,90,567,1559,29,1006,469,48,525,35,1106,39,9357,4511,58,32,1008,160,170,366,41
Alabama,08-17-2020,109004,1925,41523.0,65556.0,2223.12639641376,852923.0,12958.0,1.765990238890316,17395.284901548686,11.88763715093024,1017359,77,205,1302,905,356,114,36,9485,12708,23,64,1266,722,151,227,1115,2678,29,325,230,621,180,6421,1445,39,61,132,42,448,98,574,1347,18,907,451,46,486,35,857,30,6927,4182,91,32,885,154,174,338,30
Alabama,08-18-2020,110361,1936,41523.0,66902.0,2250.802285,868259.0,12958.0,1.754242894,17708.06119,11.74146664,1049739,63,202,1202,856,315,124,25,10047,12802,21,66,1175,868,155,202,1070,2335,41,336,225,646,165,6426,1434,36,50,99,56,445,100,502,1372,30,893,397,45,494,32,864,37,7039,3848,86,29,820,152,168,343,36
Alabama,08-19-2020,111478,1944,41523.0,68011.0,2273.583395282862,885346.0,13080.0,1.7438418342632631,18056.548957463365,11.733256786092324,1022899,51,200,1278,813,336,127,20,10208,12830,24,66,1022,872,198,200,1116,2260,42,340,173,592,166,6592,1427,50,55,94,42,380,90,452,1391,29,802,409,40,409,36,910,33,7287,3726,74,32,809,147,141,305,36
Alabama,08-20-2020,112449,1974,44684.0,65791.0,2293.386849568189,896779.0,13330.0,1.7554624763225997,18289.72392434713,11.854262821367907,1037504,63,192,1402,837,331,119,39,10409,13683,28,67,1053,861,171,276,1172,2990,50,332,159,605,166,7109,1412,49,59,111,45,328,95,495,1395,34,880,414,58,433,30,952,46,7656,3961,102,25,839,169,139,338,38
Alabama,08-21-2020,113632,1996,44684.0,66952.0,2317.5140240476344,897100.0,13330.0,1.7565474514221346,18296.27068935804,11.730850464657845,1096001,65,149,1317,892,416,114,30,12028,16709,22,84,1142,860,150,258,1332,3727,49,321,173,601,193,8901,1409,52,64,96,65,362,109,481,1440,33,917,507,42,454,36,1001,62,9269,4330,97,31,820,164,134,329,40
Alabama,08-22-2020,114532,2011,44684.0,67837.0,2335.869439966063,916282.0,13502.0,1.7558411622952537,18687.485787299483,11.788845038941085,988618,65,159,1225,864,355,117,24,13149,20016,28,73,1335,903,131,242,1530,4216,39,296,176,679,183,10665,1414,44,58,90,67,354,98,528,1501,33,980,499,40,452,41,1096,55,11190,4293,74,38,835,125,183,314,36
Alabama,08-23-2020,115060,2013,44684.0,68363.0,2346.637950638208,921669.0,13502.0,1.7495219885277251,18797.353149024562,11.734747088475578,873985,46,161,874,731,319,99,33,9697,15156,16,56,965,560,113,224,1104,4043,46,245,134,524,120,8083,979,42,54,76,54,275,80,409,1274,28,684,382,40,388,34,892,45,7782,3343,79,24,682,151,122,236,28
Alabama,08-24-2020,116710,2024,44684.0,70002.0,2380.28954648866,923319.0,13793.0,1.7342130065975494,18831.004744875016,11.818181818181818,950066,59,180,614,706,262,86,24,8598,11004,19,66,849,502,124,212,930,2236,50,239,154,515,139,5859,756,48,43,82,54,303,93,354,1188,26,580,329,53,340,22,816,63,6245,2780,79,28,601,149,141,225,27
